star,comment,lable
3,"男性色彩过于浓烈，女性全沦为扁平的符号。多处段落过于刻意，不加节制。舞台化气息太重，电影化手法较弱。所谓政治隐喻也欠缺力度。姜文由于[鬼子来了]输给[黑暗中的舞者]就对冯提尔怀恨在心,03戛纳利用评委身份公报私仇抵制[狗镇],斥其为""哗众取宠"",结果自己后来拍的片质量比之差远了。（6.5/10）",0
5,影片反映了三个年代，1、影片背景的年代，2、影片拍摄的年代，3、以后的每个年代,1
4,细节还差点儿 故事很给力～！,1
4,"影片节奏紧凑，剧情也挺出乎意料，表现形式虽略夸张但吸引人。
让子弹飞一会儿吧。",1
1,我就不感冒！,0
4,剧情挺荒诞，也蛮搞笑，虽然看过很久啦，还能记住一些片段。,1
3,意图是宏大的，娱乐性十足；但影片的节奏与细节处理都十分毛躁，多处糙而欠缺章法，执行上眼高手低。3.5星。,0
2,根本不够格叫电影，就是一长篇相声。啥人物啊啥情感啊，啥都没。不过还可乐点。,0
4,噼里啪啦，酣畅淋漓。期待姜文，真正用心拍电影的导演，姜文李安守住最后的电影净土。,1
3,没道理给五星，姜文这次成功的演绎了模仿秀。电影节奏太掉套路了，你说这电影导演，可以是盖里奇，可以是昆丁，还可以是宁浩，总之就是生意，票房第一。最后结尾又狗拉羊肠子，周润发搞的跟董存瑞似的，豆瓣上好评如潮啊，挺怪的。不过在这个烂片无数的年代，三星勉强给了。,0
4,银鞍照白马，飒沓如流星。十步杀一人，千里不留行。,1
2,上映前到处都是海报让我觉得又是部烂片，今天看了评论以为自己错了，看完我觉得确实是不烂片,0
3,"""姜文的男性沙文主义把革命浪漫主义催化成一场自恋而空洞的闹剧；简单粗暴的革命幻想在漫画式演绎里沦为几无可信性且毫无深度的大纲式故事；冯氏笑料游离在电影的内在逻辑之外，成为段子级别的廉价调料。“全文：http://shanghaimonthly.info/blog/?p=2181",0
5,一直都觉得《让子弹飞》是我懂事以来国内拍的最好的电影之一了。不想理解也能让你看的过瘾，想思考也有足够的东西去思考，这才是真正的电影。,1
2,不好看，没什么很好笑的，不理解之前网上那些捧的都是怎么回事。,0
3,整片节奏混乱且冗长罗嗦，特技场面相当业余，出场人物宛如戴着面具般表情生硬，这是讲故事的电影不是大伙凑热闹的春晚，很多人物是可以删掉的。前半段笑果很明显，但后来越拍越乱，都快散架了，很多台词莫名其妙。如果可以剪到90分钟，应该会好很多。,0
5,“麻匪帮开个牛郎团都够啦！”,1
5,慷慨悲壮的《太阳照常升起》用来做姜导的战歌真是最合适不过了。 7年后回来再看突然发现从前没看懂。原来这讲的不是一群肝胆相照的英豪打败恶势力后各奔前程的光明故事，讲的是众叛亲离。屠龙勇士始终只有一位。汤师爷、三哥和花姐早就叛变了，小六和二哥一抔黄土埋忠骨，从前几位劫富济贫的兄弟最后成了“吃着火锅唱着歌”拿着委任状去捞钱的新一代恶龙，黄四郎金蝉脱壳甚至成了他们的师爷。新的循环开始了，凝视他们的只剩下大哥孤家寡人，他却还是选择了打马上前。乌合之众谁赢帮谁，贪得无厌，真的值得被解救吗？他不去想，他只去做，因为他不是张麻子，他叫张牧之。,1
3,如果姜文以前的片子是五星，这个只能三星喽。,0
2,《鬼子来了》之后，姜文就一直没有好本子，所以他的电影都是片段拼凑，没有完整，上一部登峰造极，这一部还是一样有这个毛病。当然我不反对你把它当一个四川话散打小品大荟萃看。,0
3,7/10。重温数回仍能对影片本身的极尽媚俗感到不适，到高潮枪支铺垫整个广场，不经流露出姜文对毛时代煽动庸众的革命运动感到缅怀：武举人将小贩踢打到冤鼓上、鼔破，庸众看热闹，在发动群众那场戏，无辜的替身成为革命牺牲品、被张麻子斩首，庸众开始将革命权力合理化，群情激愤地抢夺胜利果实，连张麻子落座的椅子也急着要去。姜文狂想的革命不是重建，站在阶级的最高处拿着望远镜窥视的黄四郎最终被炸飞，但鹅城还是那个鹅城，姜文热衷的是阶级斗争那种强暴的美，因此仪式激烈的民女列队敲鼓、轿子里一顶帽子代表的架空权力、冤鼔爬满藤蔓隐喻的百年压迫、铁门上枪打的问号，严肃的讽喻又表现为影像狂欢的碎裂性和空虚性，正如张麻子强调公平、鸣枪叫人别跪，县衙外群众却依然跪下，伟人之所以伟大，是需要群众跪着，姜文之所以伟大，是因为观众跪着。,0
3,"竟他妈瞎扯淡，一点也不好看
看了泥马豆瓣的评论，觉得不看不行了
一个牛逼哄哄的导演，讲了一个傻逼故事，弄得仪式感和形式感那么多，有蛋用
到底想说什么
而且瞎逼特征，中间那个8岁孩子那一段，有个蛋用",0
5,多年之后的各种妖魔鬼怪证明，这是一部纪录片,1
1,唉。。。很失望 看到一半 觉得很失望,0
5,我宁愿相信结尾那场高潮是因为电影局审片的老湿们没有看懂,1
4,还不错，葛优挺搞笑，一直没等到2,1
3,看似有劲，其实没啥劲。发哥早已不是本色中的发哥，有形无神，这电影也像极了现时的发哥。文哥嘛，好像有点恋枪癖，除了场面之外，故事本身的意义何在呢？虽然借了民国的背景，但看起来更像过家家的闹剧，还有些童话级。主持公平？为谁？真能主持得了吗？当那个老百姓说，这俩椅子归我了，觉得很悲哀。,0
5, 这是他妈的“让子弹飞”，是他妈的“姜文”作品，是他妈的黑色，也是他妈的犀利，是他妈的惊喜，一个接着一个的惊喜,1
5,让你产生G点的基本是文戏，让你感觉到亮点的基本是武戏，让你看不懂晦点的基本是欲戏，果然是姜文，果然是日照大神级的人物，这电影是如何通过政审的呢？更离奇的是出品人居然是韩三平，还居然大夸这片子有看头，有说头，有想头，看来很多人也是身不由己啊。,1
5,姜文的气场啊…,1
4,这部片子看了三次，第一次是在电影院，第二次是老师放的，第三次是跟室友。直到第三次才把有些隐晦的情节完全看懂。这个片子，你看了就看了，当个喜剧片看了就对了。吃着火锅唱着歌继续看下一部，别想太多，想太多会累。,1
4,草莽，野性，浓烈的雄性激素。一身戎装两脚马靴，几个基友兄弟和一骑大白马。爷们，纯的。,1
4,对老婆真的是真爱。拍得那么美。（我是不是重点错了）,1
5,还记得是10几个人一起去看的,1
3,唔係我嘅呔。,0
5,这就是一部牛逼的电影，而已！,1
5,推荐,1
5,姜文树立了中国内地商业电影的新航标：疲惫生活的英雄梦想！,1
2,看来我水平不够，不懂欣赏= =,0
5,"够牛逼，够嗨，够浓烈。现场多次大笑，鼓掌。很少在影院笑的这么放肆。
无论你是喜欢赵本山，宁浩，还是昆汀，你都会喜欢这部电影。
看好本片票房过4亿。",1
4,老演员的演技就是没的说,1
4,有点散架。8.5/10,1
5,这tmd不值五星？！我要站着，还要把钱给赚了。,1
4,剧情有些荒诞，却讲出了很多道理，好经典，很好看,1
4,四川话版是精华呀,1
5,大哥你是了解我的，呵呵，太搞笑了,1
4,跟想象的差太多了，但有些片段还是可以的。给姜文四星。,1
3,也行是不对自己的口味吧，虽然好评如潮，但却觉得是一部过于残酷和真实的商业片。本为娱乐而去，可却让心中总是隐隐难受。另外节奏快是亮点，但全片快到尾却不禁还是让人觉得少了些什么。,0
4,和班里同学一块看，不管看啥电影都是喜剧,1
4,有的地方很搞笑，但不失头脑，看完有收获,1
2,我还是更喜欢周星驰,0
5,什么都有，让票房在笑声中再飞一会儿吧，很黄很暴力，很妙很有瘾。,1
5,我觉得姜文是个名副其实的电影天才。,1
5,“皇上都没了，没人值得你们跪！”,1
4,每个角色都那么恰到好处，剧情台词映射着现实，遮不住姜文的野心与自嘲，别急，先让子弹飞会，嗯，2018期待你的新作。,1
4,很多隐喻，看了影评仿佛跟自己看的不是一部《让子弹飞》[捂脸](*ˉ︶ˉ*),1
3,装傻充愣伪神片,0
5,这面煮得劲道！,1
4,在一部极富期待的电影上映之前，我的渴望并在脑中构建的影像总和最后的真货大有出入。子弹看罢 有这种感觉。但是一定要肯定姜文带给我们的超然惊喜，枪震戈壁，血染黄沙 白银泻地金戈铁马一切压爆肾上腺的因素都汇集一起...但在一切都爽玩过后，我相信这会是姜文令人余味最少的一部作品。,1
5,又黑色幽默又喜剧又文艺又动作又人性又剧情，姜导啊，你一部电影占了多少的类型？关键是还这么好看。,1
5,姑娘，你这样拿枪的时候，更好看,1
4,很早之前就看过，回来二刷，好看,1
3,张麻子，自认潇洒的国产油腻爹味中老年男子的自我映射,0
3,欣赏不来,0
5,没看懂！,1
3,前大半段几乎没啥情节 看的我都看不下去 网上舆论造势太厉害 都是闹剧！,0
5,很過癮，雖然很刻意。,1
3,真的只是还行,0
4,它过审了是个奇迹，真的,1
5,永远也弄不懂姜文想干什么,1
2,大家都是给打了鸡血吗？,0
5,多年后回顾，真是一部神奇预言片。片中的种种光怪陆离，在口罩年代不断重演。,1
5,越看越想打麻将,1
5,音乐、画面、人物表演都很棒。没什么水平欣赏到电影的背后，但是看的时候很爽很享受,1
